ID,duration,wav,wav_format,wav_opts
noise-free-sound-0732_732,31.73875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0732.wav,wav,
noise-free-sound-0733_733,31.94775,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0733.wav,wav,
noise-free-sound-0734_734,21.1591875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0734.wav,wav,
noise-free-sound-0735_735,21.81225,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0735.wav,wav,
noise-free-sound-0736_736,0.9194375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0736.wav,wav,
noise-free-sound-0737_737,4.8469375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0737.wav,wav,
noise-free-sound-0738_738,27.89875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0738.wav,wav,
noise-free-sound-0739_739,19.224,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0739.wav,wav,
noise-free-sound-0740_740,64.0714375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0740.wav,wav,
noise-free-sound-0741_741,18.696,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0741.wav,wav,
noise-free-sound-0742_742,22.5436875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0742.wav,wav,
noise-free-sound-0743_743,43.9640625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0743.wav,wav,
noise-free-sound-0744_744,1.044875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0744.wav,wav,
noise-free-sound-0745_745,4.7333125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0745.wav,wav,
noise-free-sound-0746_746,0.227,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0746.wav,wav,
noise-free-sound-0747_747,17.4236875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0747.wav,wav,
noise-free-sound-0748_748,5.64,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0748.wav,wav,
noise-free-sound-0749_749,1.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0749.wav,wav,
noise-free-sound-0750_750,5.4595625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0750.wav,wav,
noise-free-sound-0751_751,1.446375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0751.wav,wav,
noise-free-sound-0752_752,33.6083125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0752.wav,wav,
noise-free-sound-0753_753,24.696,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0753.wav,wav,
noise-free-sound-0754_754,80.72325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0754.wav,wav,
noise-free-sound-0755_755,14.4195625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0755.wav,wav,
noise-free-sound-0756_756,4.15875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0756.wav,wav,
noise-free-sound-0757_757,13.7665,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0757.wav,wav,
noise-free-sound-0758_758,12.644375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0758.wav,wav,
noise-free-sound-0759_759,2.731375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0760_760,0.6233125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0760.wav,wav,
noise-free-sound-0761_761,32.3990625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0761.wav,wav,
noise-free-sound-0762_762,12.8,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0762.wav,wav,
noise-free-sound-0763_763,20.491625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0763.wav,wav,
noise-free-sound-0764_764,0.0645625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0764.wav,wav,
noise-free-sound-0765_765,0.20275,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0765.wav,wav,
noise-free-sound-0766_766,0.026125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0767_767,29.6385625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0767.wav,wav,
noise-free-sound-0768_768,0.4229375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0768.wav,wav,
noise-free-sound-0769_769,25.761625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0769.wav,wav,
noise-free-sound-0770_770,55.5624375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0770.wav,wav,
noise-free-sound-0771_771,3.1579375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0771.wav,wav,
noise-free-sound-0772_772,4.6535625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0772.wav,wav,
noise-free-sound-0773_773,9.045375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0773.wav,wav,
noise-free-sound-0774_774,3.1471875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0774.wav,wav,
noise-free-sound-0775_775,29.5101875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0775.wav,wav,
noise-free-sound-0776_776,15.661875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0776.wav,wav,
noise-free-sound-0777_777,6.9224375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0777.wav,wav,
noise-free-sound-0778_778,18.2613125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0778.wav,wav,
noise-free-sound-0779_779,12.512625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0779.wav,wav,
noise-free-sound-0780_780,30.2759375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0780.wav,wav,
noise-free-sound-0781_781,60.7200625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0781.wav,wav,
noise-free-sound-0782_782,9.8986875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0782.wav,wav,
noise-free-sound-0783_783,8.614625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0783.wav,wav,
noise-free-sound-0784_784,35.8040625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0784.wav,wav,
noise-free-sound-0785_785,26.919875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0785.wav,wav,
noise-free-sound-0786_786,19.8,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0786.wav,wav,
noise-free-sound-0787_787,34.9853125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0787.wav,wav,
noise-free-sound-0788_788,34.8718125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0788.wav,wav,
noise-free-sound-0789_789,8.8515,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0789.wav,wav,
noise-free-sound-0790_790,16.138125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0790.wav,wav,
noise-free-sound-0791_791,9.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0791.wav,wav,
noise-free-sound-0792_792,41.5869375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0792.wav,wav,
noise-free-sound-0793_793,9.4301875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0793.wav,wav,
noise-free-sound-0794_794,4.434125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0794.wav,wav,
noise-free-sound-0795_795,45.814125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0795.wav,wav,
noise-free-sound-0796_796,10.24,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0796.wav,wav,
noise-free-sound-0797_797,16.384,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0797.wav,wav,
noise-free-sound-0798_798,12.9706875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0798.wav,wav,
noise-free-sound-0799_799,5.6319375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0799.wav,wav,
noise-free-sound-0800_800,9.6,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0800.wav,wav,
noise-free-sound-0801_801,6.01075,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0801.wav,wav,
noise-free-sound-0802_802,5.1245,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0802.wav,wav,
noise-free-sound-0803_803,14.02775,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0803.wav,wav,
noise-free-sound-0804_804,59.6985,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0804.wav,wav,
noise-free-sound-0805_805,15.16,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0805.wav,wav,
noise-free-sound-0806_806,11.78125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0806.wav,wav,
noise-free-sound-0807_807,4.10125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0807.wav,wav,
noise-free-sound-0808_808,1.6979375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0808.wav,wav,
noise-free-sound-0809_809,25.1298125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0809.wav,wav,
noise-free-sound-0810_810,4.008375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0810.wav,wav,
noise-free-sound-0811_811,7.9760625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0811.wav,wav,
noise-free-sound-0812_812,12.198,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0812.wav,wav,
noise-free-sound-0813_813,78.8018125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0813.wav,wav,
noise-free-sound-0814_814,15.661625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0814.wav,wav,
noise-free-sound-0815_815,2.4718125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0815.wav,wav,
noise-free-sound-0816_816,1.324625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0816.wav,wav,
noise-free-sound-0817_817,1.6123125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0817.wav,wav,
noise-free-sound-0818_818,57.678375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0818.wav,wav,
noise-free-sound-0819_819,109.9043125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0819.wav,wav,
noise-free-sound-0820_820,18.450875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0820.wav,wav,
noise-free-sound-0821_821,3.3436875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0821.wav,wav,
noise-free-sound-0822_822,4.989375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0822.wav,wav,
noise-free-sound-0823_823,2.749125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0823.wav,wav,
noise-free-sound-0824_824,33.12325,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0824.wav,wav,
noise-free-sound-0825_825,2.6735625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0825.wav,wav,
noise-free-sound-0826_826,11.18175,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0826.wav,wav,
noise-free-sound-0827_827,0.548,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0827.wav,wav,
noise-free-sound-0828_828,60.081625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0828.wav,wav,
noise-free-sound-0829_829,6.7504375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0829.wav,wav,
noise-free-sound-0830_830,0.9581875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0830.wav,wav,
noise-free-sound-0831_831,11.441625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0831.wav,wav,
noise-free-sound-0832_832,14.9420625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0832.wav,wav,
noise-free-sound-0833_833,4.97375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0833.wav,wav,
noise-free-sound-0834_834,17.0666875,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0834.wav,wav,
noise-free-sound-0835_835,5.0515625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0835.wav,wav,
noise-free-sound-0836_836,64.896,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0836.wav,wav,
noise-free-sound-0837_837,13.6533125,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0837.wav,wav,
noise-free-sound-0838_838,1.0029375,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0838.wav,wav,
noise-free-sound-0839_839,2.1420625,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0839.wav,wav,
noise-free-sound-0840_840,70.191,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0840.wav,wav,
noise-free-sound-0841_841,90.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0841.wav,wav,
noise-free-sound-0842_842,300.0,/courses/CS6140.202630/students/cong.m/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0842.wav,wav,
